Způsob_koupě,Typ_obydlení,Počet_pokojů,Typ_kuchyně,Velikost_bytu,Cena,Ulice,Kraj
prodej,bytu,3,k,79,7530000,"Šumavská, Karlovy Vary",5
prodej,bytu,3,k,73,6937000,"Šumavská, Karlovy Vary",5
0,0,0,0,0,1500000,"Karlovarská, Ostrov, okres Karlovy Vary",5
prodej,bytu,2,1,63,1200000,"Sklářská, Nové Sedlo, okres Sokolov",5
prodej,bytu,2,1,65,1999000,"třída Dukelských hrdinů, Jáchymov, okres Karlovy Vary",5
prodej,bytu,3,1,62,4500000,"Zahradní, Karlovy Vary",5
prodej,bytu,3,k,57,2960000,"Anglická, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,1,65,2723100,"Vítězná, Karlovy Vary - Drahovice",5
prodej,bytu,2,1,65,2650000,"Buchenwaldská, Karlovy Vary - Rybáře",5
prodej,bytu,5,k,205,0,"Lidická, Karlovy Vary - Drahovice",5
prodej,bytu,3,k,147,13566000,"Divadelní náměstí, Karlovy Vary",5
prodej,bytu,1,1,37,2100000,"Škroupova, Karlovy Vary",5
prodej,bytu,2,k,70,2890000,"Ruská, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,1,68,1908900,"5. května, Lázně Kynžvart, okres Cheb",5
prodej,bytu,3,1,73,1880000,"Palackého, Teplá, okres Cheb",5
prodej,bytu,2,1,54,1320000,"Heyrovského, Sokolov",5
prodej,bytu,3,k,115,4350000,"Nová Role, okres Karlovy Vary",5
prodej,bytu,4,k,113,4280000,"Nová Role, okres Karlovy Vary",5
prodej,bytu,3,1,85,4950000,"Moravská, Karlovy Vary",5
prodej,bytu,3,1,98,5500000,"Dr. Davida Bechera, Karlovy Vary",5
prodej,bytu,2,1,61,1850000,"Nejdecká, Karlovy Vary - Rybáře",5
prodej,bytu,3,1,56,3600000,"Vítězná, Karlovy Vary",5
prodej,bytu,2,1,60,2150000,"Žižkova, Františkovy Lázně, okres Cheb",5
prodej,bytu,4,1,73,400000,"Chodov, okres Sokolov",5
prodej,bytu,2,k,38,3290000,"Vančurova, Horní Blatná, okres Karlovy Vary",5
prodej,bytu,3,k,71,8900000,"Sadová, Karlovy Vary",5
prodej,bytu,3,1,88,1280000,"Dukelská, Kraslice, okres Sokolov",5
prodej,bytu,4,k,144,20400000,"Zámecký vrch, Karlovy Vary",5
prodej,bytu,6,k,185,0,"Divadelní náměstí, Karlovy Vary",5
prodej,bytu,3,1,59,3150000,"Západní, Karlovy Vary",5
prodej,bytu,2,1,54,1790000,"Bratří Čapků, Nejdek, okres Karlovy Vary",5
prodej,bytu,3,1,62,1799000,"Moravská, Aš, okres Cheb",5
prodej,bytu,1,1,42,1890000,"Žižkova, Františkovy Lázně, okres Cheb",5
prodej,bytu,2,k,58,2599825,"Hlavní třída, Mariánské Lázně, okres Cheb",5
prodej,bytu,4,1,105,5600000,"Západní, Karlovy Vary",5
prodej,bytu,3,k,78,10900000,"Sadová, Karlovy Vary",5
prodej,bytu,2,1,68,2375000,"Jelínkova, Sokolov",5
prodej,bytu,3,1,64,2800000,"Mikulášská, Aš, okres Cheb",5
prodej,bytu,5,1,187,6900000,"Americká, Františkovy Lázně, okres Cheb",5
0,0,0,0,0,880000,"Borová, Karlovy Vary",5
prodej,bytu,2,1,60,1350000,"U pošty, Hranice, okres Cheb",5
prodej,bytu,3,1,76,3540000,"Celní, Karlovy Vary - Rybáře",5
prodej,bytu,4,k,117,7500000,"Zámecký vrch, Karlovy Vary",5
prodej,bytu,2,1,60,2250000,"Jana Opletala, Karlovy Vary - Rybáře",5
prodej,bytu,3,1,69,3590000,"Mánesova, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,1,1,40,1280000,"Švabinského, Sokolov",5
prodej,bytu,2,k,36,4200000,"Vřídelní, Karlovy Vary",5
prodej,bytu,2,1,62,2940000,"Maďarská, Karlovy Vary - Drahovice",5
prodej,bytu,2,k,53,517680315,"Široká, Dalovice, okres Karlovy Vary",5
prodej,bytu,4,1,110,6217800,"Divadelní, Karlovy Vary",5
prodej,bytu,2,k,42,3790000,"Vančurova, Horní Blatná, okres Karlovy Vary",5
prodej,bytu,2,k,45,3890000,"Vančurova, Horní Blatná, okres Karlovy Vary",5
prodej,bytu,3,k,120,6990000,"Chebská, Karlovy Vary - Dvory",5
prodej,bytu,2,k,41,4950000,"Ruská, Mariánské Lázně, okres Cheb",5
prodej,bytu,1,1,39,1380000,"Závodu míru, Sokolov",5
prodej,bytu,1,1,43,300000,Sokolov,5
prodej,bytu,3,1,120,7990000,"Krále Jiřího, Karlovy Vary",5
prodej,bytu,2,k,47,4400000,"Sadová, Karlovy Vary",5
prodej,bytu,6,k,225,0,"Zámecký vrch, Karlovy Vary",5
prodej,bytu,3,1,120,16800000,"Poděbradská, Karlovy Vary",5
prodej,bytu,2,1,54,300000,"Plzeňská, Toužim, okres Karlovy Vary",5
prodej,bytu,2,k,57,2500000,"K Letišti, Karlovy Vary - Hůrky",5
prodej,bytu,2,1,60,1799500,"Jana Jiskry, Kynšperk nad Ohří, okres Sokolov",5
prodej,bytu,3,k,138,11475000,"Divadelní náměstí, Karlovy Vary",5
prodej,bytu,2,1,57,2450000,"K Letišti, Karlovy Vary - Hůrky",5
prodej,bytu,1,k,27,2900000,"Moravská, Karlovy Vary",5
prodej,bytu,2,k,65,5800000,"Ondřejská, Karlovy Vary",5
prodej,bytu,2,1,49,1050000,"Heyrovského, Sokolov",5
prodej,bytu,3,1,81,2299000,"Petra Bezruče, Velká Hleďsebe, okres Cheb",5
prodej,bytu,3,1,82,2799000,"Ruská, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,60,3145200,"Nebozízek, Karlovy Vary",5
prodej,bytu,4,k,120,8000000,"Raisova, Karlovy Vary",5
prodej,bytu,2,1,45,600000,"Čs. armády, Habartov, okres Sokolov",5
prodej,bytu,2,1,53,2550000,"Hradištní, Karlovy Vary - Tašovice",5
prodej,bytu,3,1,65,2890000,"Hroznatova, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,2,k,58,0,"Boží Dar, okres Karlovy Vary",5
prodej,bytu,3,1,57,4960000,"Mánesova, Jáchymov, okres Karlovy Vary",5
prodej,bytu,3,k,86,4390000,"Lidická, Ostrov, okres Karlovy Vary",5
prodej,bytu,3,k,78,4490000,"Lidická, Ostrov, okres Karlovy Vary",5
prodej,bytu,3,k,53,5670000,"Majakovského, Horní Blatná, okres Karlovy Vary",5
prodej,bytu,1,1,39,0,"Jateční, Cheb",5
prodej,bytu,2,1,50,1020000,"Bukovany, okres Sokolov",5
prodej,bytu,4,1,123,4495000,"Na Průhonu, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,84,2100000,"Švabinského, Sokolov",5
prodej,bytu,2,k,55,8225000,"Vřídelní, Karlovy Vary",5
prodej,bytu,2,1,61,3938000,"Koptova, Karlovy Vary",5
prodej,bytu,3,k,102,10200000,"Zámecký vrch, Karlovy Vary",5
prodej,bytu,2,1,54,350000,Karlovy Vary - Stará Role,5
prodej,bytu,2,1,62,2940000,"Maďarská, Karlovy Vary - Drahovice",5
prodej,bytu,4,1,76,5400000,"Jáchymovská, Abertamy, okres Karlovy Vary",5
prodej,bytu,2,k,70,4400000,"Moskevská, Karlovy Vary",5
prodej,bytu,5,k,181,16907450,"Divadelní náměstí, Karlovy Vary",5
prodej,bytu,3,1,107,3500000,"Kolmá, Karlovy Vary",5
prodej,bytu,1,1,35,850000,"Mírová, Cheb",5
prodej,bytu,3,1,59,1100000,Cheb,5
prodej,bytu,2,1,61,3399000,"Podhorská, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,67,2750000,Cheb,5
prodej,bytu,3,1,67,2799900,"Hradební, Cheb",5
prodej,bytu,2,1,52,1499000,"Citice, okres Sokolov",5
prodej,bytu,2,1,60,1900000,"Sportovní, Loket, okres Sokolov",5
prodej,bytu,3,1,65,1100000,"Bukovany, okres Sokolov",5
prodej,bytu,3,1,64,850000,"Dolní Nivy, okres Sokolov",5
prodej,bytu,2,1,65,1385000,"Hornická, Lomnice, okres Sokolov",5
prodej,bytu,2,1,53,75000,"Masarykova, Ostrov, okres Karlovy Vary",5
prodej,bytu,3,1,70,2499000,"Okružní, Březová, okres Sokolov",5
prodej,bytu,2,1,105,2600000,"Husova, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,1,82,1850000,"Školní, Horní Slavkov, okres Sokolov",5
prodej,bytu,1,k,29,1249000,"Žižkova, Karlovy Vary - Stará Role",5
prodej,bytu,3,k,120,8750000,"Sadová, Karlovy Vary",5
prodej,bytu,1,1,43,1800000,"Na Výsluní, Dalovice, okres Karlovy Vary",5
prodej,bytu,2,1,71,8600000,"Lázeňská, Karlovy Vary",5
prodej,bytu,1,1,43,1890000,"Lad. Koubka, Karlovy Vary",5
prodej,bytu,3,k,80,7990000,"Hlavní třída, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,1,69,2730000,"Kosmonautů, Cheb",5
prodej,bytu,4,1,79,880000,"Rovná, okres Sokolov",5
prodej,bytu,2,1,56,1890000,"Šumavská, Aš, okres Cheb",5
prodej,bytu,3,1,83,2990000,"Anglická, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,60,1490000,"Spartakiádní, Sokolov",5
prodej,bytu,1,1,34,487000,"Vančurova, Ostrov, okres Karlovy Vary",5
prodej,bytu,2,1,53,0,"Podhorská, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,k,86,3055000,"Smetanova, Březová, okres Sokolov",5
prodej,bytu,3,1,84,4550000,"Svahová, Karlovy Vary",5
prodej,bytu,3,k,78,7729000,Karlovy Vary,5
prodej,bytu,2,1,54,1653692,"Nová Role, okres Karlovy Vary",5
prodej,bytu,3,1,77,2490000,"Vodárenská, Abertamy, okres Karlovy Vary",5
prodej,bytu,3,1,75,2699825,"Družstevní, Mariánské Lázně, okres Cheb",5
prodej,bytu,4,1,81,3833100,"Kpt. Nálepky, Karlovy Vary - Bohatice",5
prodej,bytu,2,1,57,50000,"S. K. Neumanna, Ostrov",5
prodej,bytu,2,1,62,2500000,"Chebská, Karlovy Vary - Dvory",5
prodej,bytu,2,1,59,710000,"Rovná, okres Sokolov",5
prodej,bytu,2,1,86,2290000,"Česká, Skalná, okres Cheb",5
prodej,bytu,3,1,90,2490000,"Plzeňská, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,5,k,240,0,"Ibsenova, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,54,1450000,"Šumavská, Aš, okres Cheb",5
prodej,bytu,5,k,175,7990000,"Břehnická, Cheb",5
prodej,bytu,2,1,46,2498000,"Libušina, Karlovy Vary",5
prodej,bytu,2,k,64,2399000,"Ruská, Mariánské Lázně, okres Cheb",5
prodej,bytu,1,k,26,1250000,"Charkovská, Karlovy Vary",5
prodej,bytu,4,1,121,3999999,"Raisova, Karlovy Vary",5
prodej,bytu,2,1,65,3885000,"Vrchlického, Karlovy Vary",5
prodej,bytu,5,k,179,7990000,"Břehnická, Cheb",5
prodej,bytu,2,1,66,2490000,"Sklářská, Březová, okres Sokolov",5
prodej,bytu,4,1,88,2690000,"Palackého, Teplá, okres Cheb",5
prodej,bytu,4,1,135,4080000,"Karlovarská, Mariánské Lázně, okres Cheb",5
prodej,bytu,1,1,37,1840000,"Plzeňská, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,2,1,67,2150000,"Havlíčkova, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,1,k,20,1150000,"Tepelská, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,64,3190000,"Za Tratí, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,1,k,25,299999,"Hřbitovní, Dolní Rychnov, okres Sokolov",5
prodej,bytu,2,1,55,2250000,"Závodu míru, Sokolov",5
prodej,bytu,1,1,39,1800000,"Svobody, Cheb",5
prodej,bytu,2,1,68,680000,"Rovná, okres Sokolov",5
prodej,bytu,4,1,81,3799000,"Stará Kysibelská, Karlovy Vary - Drahovice",5
prodej,bytu,1,1,47,1490000,"Slovanská, Aš, okres Cheb",5
prodej,bytu,2,k,53,2621000,"Svobody, Cheb",5
prodej,bytu,3,k,238,0,"K. Čapka, Karlovy Vary",5
prodej,bytu,4,k,103,5350000,"I. P. Pavlova, Karlovy Vary",5
prodej,bytu,4,k,83,4300000,"Kolmá, Karlovy Vary",5
prodej,bytu,4,k,154,12700000,"Libušina, Karlovy Vary",5
prodej,bytu,4,k,155,13500000,"Pražská silnice, Karlovy Vary",5
prodej,bytu,4,1,241,0,"U Imperiálu, Karlovy Vary",5
prodej,bytu,3,k,96,11700000,"Jateční, Karlovy Vary",5
prodej,bytu,6,k,337,29000000,"Svahová, Karlovy Vary",5
prodej,bytu,4,k,206,20900000,"Svahová, Karlovy Vary",5
prodej,bytu,3,k,131,13990000,"Svahová, Karlovy Vary",5
prodej,bytu,3,1,144,0,"U Imperiálu, Karlovy Vary",5
prodej,bytu,4,k,123,5490000,"Sládkova, Karlovy Vary",5
prodej,bytu,3,k,85,5650000,"Zámecký vrch, Karlovy Vary",5
prodej,bytu,5,k,125,5500000,"Lidická, Karlovy Vary - Drahovice",5
prodej,bytu,2,1,63,3500000,"Ondřejská, Karlovy Vary",5
prodej,bytu,2,1,54,2121000,"Vančurova, Ostrov, okres Karlovy Vary",5
prodej,bytu,3,1,64,2490000,"Dykova, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,1,199,0,"Hlavní třída, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,k,102,4700000,"Bezejmenná, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,1,65,2990000,"Žižkova, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,k,58,4500000,"Tepelská, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,2,1,72,2850000,"17. listopadu, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,2,k,68,4250000,"Ruská, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,80,5500000,"Hlavní třída, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,k,108,14980000,"Boží Dar, okres Karlovy Vary",5
prodej,bytu,2,k,56,2300000,"Škroupova, Karlovy Vary",5
prodej,bytu,2,k,69,1990000,"Slovanská, Aš, okres Cheb",5
prodej,bytu,4,1,77,3490000,"Husitská, Františkovy Lázně, okres Cheb",5
prodej,bytu,4,k,107,6500000,"Palackého, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,2,k,40,0,"Na Vyhlídce, Karlovy Vary",5
prodej,bytu,2,1,84,4500000,"Krále Jiřího, Karlovy Vary",5
prodej,bytu,3,1,65,2890000,"Hroznatova, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,84,3388000,"Mariánské Lázně, okres Cheb",5
prodej,bytu,2,k,60,3990000,"Třebízského, Mariánské Lázně, okres Cheb",5
prodej,bytu,4,k,143,8495000,"Zámecký vrch, Karlovy Vary",5
prodej,bytu,4,1,85,3890000,"Kpt. Nálepky, Karlovy Vary - Bohatice",5
prodej,bytu,2,1,62,2570000,"Truhlářská, Karlovy Vary - Stará Role",5
prodej,bytu,2,1,60,2420000,"Závodu míru, Karlovy Vary - Stará Role",5
prodej,bytu,2,k,38,910000,"Dlouhá, Horní Slavkov, okres Sokolov",5
prodej,bytu,2,k,60,4950000,"Hlavní třída, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,50,2696800,"Jiráskova, Mariánské Lázně, okres Cheb",5
prodej,bytu,1,1,38,1250000,"Sídliště, Toužim, okres Karlovy Vary",5
prodej,bytu,2,1,63,1995000,"Družstevní, Karlovy Vary - Stará Role",5
prodej,bytu,2,1,48,2698900,"Žižkova, Mariánské Lázně, okres Cheb",5
prodej,bytu,1,1,39,699999,"Rovná, okres Sokolov",5
prodej,bytu,2,k,40,950000,"U pošty, Hranice, okres Cheb",5
prodej,bytu,3,1,92,4665000,"Hlavní třída, Mariánské Lázně, okres Cheb",5
prodej,bytu,4,k,133,7490000,"Bezručova, Chodov, okres Sokolov",5
prodej,bytu,2,1,56,1390000,"Rolavská, Nová Role, okres Karlovy Vary",5
prodej,bytu,1,1,41,990000,"Palackého, Teplá, okres Cheb",5
prodej,bytu,2,k,37,2759000,"Kvapilova, Karlovy Vary - Drahovice",5
prodej,bytu,2,1,65,2500000,"třída Dukelských hrdinů, Jáchymov, okres Karlovy Vary",5
prodej,bytu,2,1,51,1450000,"U Hřiště, Teplá, okres Cheb",5
prodej,bytu,2,1,52,2190000,"Plešivecká, Karlovy Vary - Rybáře",5
prodej,bytu,3,1,65,1849000,"náměstí 9. května, Chodov, okres Sokolov",5
prodej,bytu,3,1,55,2490000,"Bratří Čapků, Nejdek, okres Karlovy Vary",5
prodej,bytu,4,1,77,3490000,"Kollárova, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,110,3490000,Cheb - Horní Dvory,5
prodej,bytu,3,k,192,3690000,"Nerudova, Františkovy Lázně - Horní Lomany, okres Cheb",5
prodej,bytu,5,k,261,5290000,"Nerudova, Františkovy Lázně - Horní Lomany, okres Cheb",5
prodej,bytu,2,k,37,1470000,"Obuvnická, Bochov, okres Karlovy Vary",5
0,0,0,0,0,2100000,"K Lanovce, Jáchymov, okres Karlovy Vary",5
prodej,bytu,1,1,47,3590000,"náměstí Dr. M. Horákové, Karlovy Vary",5
prodej,bytu,5,k,296,29000000,"Tyršova, Karlovy Vary",5
prodej,bytu,4,1,113,7990000,"Stará Louka, Karlovy Vary",5
prodej,bytu,2,k,46,5700000,"Libušina, Karlovy Vary",5
prodej,bytu,1,k,20,1399000,Cheb - Horní Dvory,5
prodej,bytu,1,1,34,2250000,Cheb - Horní Dvory,5
prodej,bytu,4,1,119,1900000,"Poštovní, Horní Slavkov, okres Sokolov",5
prodej,bytu,3,1,70,3195000,"Hroznatova, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,k,71,4160632,Karlovy Vary,5
prodej,bytu,3,k,71,4160632,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,3,k,83,4284829,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,2,1,63,1870000,"Hranice, okres Cheb",5
prodej,bytu,3,1,82,3129000,"Školní, Karlovy Vary - Stará Role",5
prodej,bytu,1,1,46,700000,Karlovy Vary - Drahovice,5
prodej,bytu,3,k,75,5290000,"Moskevská, Karlovy Vary",5
prodej,bytu,2,1,60,2799000,"Hlavní třída, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,61,2480000,"Gagarinova, Karlovy Vary - Drahovice",5
prodej,bytu,2,1,49,2970000,"Komenského, Karlovy Vary - Doubí",5
prodej,bytu,3,1,76,3299000,"Mládežnická, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,77,2300000,"Závodu míru, Sokolov",5
prodej,bytu,4,1,117,4600000,"Rumunská, Karlovy Vary - Drahovice",5
prodej,bytu,4,k,105,6299000,"Mattoniho nábřeží, Karlovy Vary - Drahovice",5
prodej,bytu,1,1,39,1550000,"nám. 17. listopadu, Karlovy Vary - Rybáře",5
prodej,bytu,2,1,55,1340000,"Budovatelů, Chodov, okres Sokolov",5
prodej,bytu,3,1,54,1550000,"Obránců míru, Chodov, okres Sokolov",5
prodej,bytu,2,1,63,2299000,"Vítězná, Karlovy Vary - Drahovice",5
prodej,bytu,3,k,71,4227906,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,3,k,83,4352104,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,3,k,83,4396954,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,4,k,119,5999000,"Břehnická, Cheb",5
prodej,bytu,3,k,71,4227907,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,2,k,33,3420000,"Vřídelní, Karlovy Vary",5
prodej,bytu,2,1,82,2250000,"Osvětimská, Nejdek, okres Karlovy Vary",5
prodej,bytu,1,1,31,1450000,Cheb - Horní Dvory,5
prodej,bytu,3,k,71,4160632,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,3,k,83,4869124,"Dubová, Karlovy Vary - Bohatice",5
prodej,bytu,3,1,55,2800000,"Dr. Engla, Karlovy Vary",5
prodej,bytu,2,1,58,1060000,"Raisova, Habartov, okres Sokolov",5
prodej,bytu,2,1,49,1150000,"Sokolovská, Sokolov",5
prodej,bytu,2,1,55,1790000,"J. A. Gagarina, Nejdek, okres Karlovy Vary",5
prodej,bytu,2,1,54,2415000,"Moskevská, Karlovy Vary",5
prodej,bytu,2,1,69,3120000,"nábřeží Jana Palacha, Karlovy Vary",5
prodej,bytu,3,1,173,7990000,"Krále Jiřího, Karlovy Vary",5
prodej,bytu,3,1,64,2321000,"Tyršova, Velká Hleďsebe, okres Cheb",5
prodej,bytu,1,1,36,1200000,"Alšova, Sokolov",5
prodej,bytu,2,1,56,1480000,"Pohraniční stráže, Kraslice, okres Sokolov",5
prodej,bytu,3,1,78,6749000,"Svahová, Karlovy Vary",5
prodej,bytu,2,1,56,1380000,"Boženy Němcové, Sokolov",5
prodej,bytu,3,1,90,2399000,"Údolní, Aš, okres Cheb",5
prodej,bytu,2,k,58,4699220,"Franze Kafky, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,66,3990000,"Poštovní, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,k,104,0,"Zámecký vrch, Karlovy Vary",5
prodej,bytu,2,1,56,4680000,"Vřídelní, Karlovy Vary",5
prodej,bytu,3,k,88,4100000,"Havlíčkova, Cheb",5
prodej,bytu,3,1,60,2650000,"Lesní, Cheb",5
prodej,bytu,3,1,84,3165000,"Závodu míru, Karlovy Vary - Stará Role",5
prodej,bytu,2,1,53,1500000,"Okružní, Nejdek, okres Karlovy Vary",5
prodej,bytu,2,1,74,3490000,"K. Čapka, Karlovy Vary",5
prodej,bytu,2,1,53,1690000,"Jana Nerudy, Kynšperk nad Ohří, okres Sokolov",5
prodej,bytu,3,1,86,2500000,"Sklářská, Březová, okres Sokolov",5
prodej,bytu,2,1,54,1349999,"Hlavní, Aš, okres Cheb",5
prodej,bytu,1,1,37,1100000,"Dukelská, Aš, okres Cheb",5
prodej,bytu,3,k,79,4300000,"Úzká, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,1,109,4350000,"Křižíkova, Mariánské Lázně, okres Cheb",5
prodej,bytu,3,k,95,5699000,"Nádražní, Pernink, okres Karlovy Vary",5
prodej,bytu,1,k,24,2800000,"třída Dukelských hrdinů, Jáchymov, okres Karlovy Vary",5
prodej,bytu,3,1,62,973000,"Rotava, okres Sokolov",5
prodej,bytu,1,1,35,1950000,"Májová, Františkovy Lázně, okres Cheb",5
prodej,bytu,2,1,60,2949000,"Anglická, Františkovy Lázně, okres Cheb",5
prodej,bytu,3,1,84,3600000,"Krále Jiřího, Karlovy Vary",5
prodej,bytu,2,1,63,2149900,"Tylova, Aš, okres Cheb",5
prodej,bytu,3,k,48,5888380,"Merklín - Pstruží, okres Karlovy Vary",5
prodej,bytu,1,k,36,5077080,"Merklín - Pstruží, okres Karlovy Vary",5
prodej,bytu,3,k,62,7023372,"Merklín - Pstruží, okres Karlovy Vary",5
prodej,bytu,2,k,64,6913330,"Merklín - Pstruží, okres Karlovy Vary",5
prodej,bytu,1,k,33,4585031,"Merklín - Pstruží, okres Karlovy Vary",5
prodej,bytu,4,k,105,9489000,"Zeyerova, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,2,1,58,1556000,"Lázně Kynžvart, okres Cheb",5
prodej,bytu,2,1,68,1560000,"Rolavská, Nejdek, okres Karlovy Vary",5
prodej,bytu,1,1,35,1700000,"Lidické nábřeží, Sokolov",5
prodej,bytu,2,1,82,3400000,"Třebízského, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,72,2950000,"Třebízského, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,k,73,3900000,"Spálená, Karlovy Vary - Doubí",5
prodej,bytu,1,k,36,1690000,"Kolmá, Karlovy Vary",5
prodej,bytu,1,1,42,2190000,"Vítězná, Karlovy Vary - Drahovice",5
prodej,bytu,3,1,119,4080000,"Karlovarská, Mariánské Lázně, okres Cheb",5
prodej,bytu,1,1,65,1199999,"Anglická, Aš, okres Cheb",5
prodej,bytu,2,1,65,1190000,"U Lesoparku, Horní Slavkov, okres Sokolov",5
prodej,bytu,2,1,55,1780000,"Ostrov, okres Karlovy Vary",5
prodej,bytu,1,1,41,1250000,"Sokolovská, Karlovy Vary - Rybáře",5
prodej,bytu,2,1,63,2850000,"Krátká, Abertamy, okres Karlovy Vary",5
prodej,bytu,1,1,36,1230000,"Vítězná, Chodov, okres Sokolov",5
prodej,bytu,2,1,69,4249000,"nábřeží Jana Palacha, Karlovy Vary",5
prodej,bytu,1,1,43,1200000,"Nebanice, okres Cheb",5
prodej,bytu,1,1,40,1100000,"sídliště 9. května, Nejdek, okres Karlovy Vary",5
prodej,bytu,3,1,72,3300000,"Žižkova, Františkovy Lázně, okres Cheb",5
prodej,bytu,1,1,40,1999999,"Na Třešňovce, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,68,1749999,"Sokolská, Aš, okres Cheb",5
0,0,0,0,0,920000,"Habartov, okres Sokolov",5
prodej,bytu,5,1,147,4200000,"Sokolovská, Karlovy Vary - Rybáře",5
prodej,bytu,4,1,77,1390000,"Bukovany, okres Sokolov",5
prodej,bytu,5,k,170,4150000,"Vančurova, Cheb",5
prodej,bytu,2,1,76,3700000,"nábřeží Jana Palacha, Karlovy Vary",5
prodej,bytu,1,1,36,2150000,"Družstevní, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,k,40,3900000,"Pod Strání, Dalovice, okres Karlovy Vary",5
prodej,bytu,1,k,39,1090000,"Hlavní, Aš, okres Cheb",5
prodej,bytu,1,k,39,1090000,"Hlavní, Aš, okres Cheb",5
prodej,bytu,2,k,42,7895000,"Boží Dar, okres Karlovy Vary",5
prodej,bytu,2,1,76,4490000,"Koptova, Karlovy Vary",5
prodej,bytu,2,1,75,4390000,"Koptova, Karlovy Vary",5
prodej,bytu,2,1,117,2700000,"Švermova, Nejdek, okres Karlovy Vary",5
prodej,bytu,3,k,165,10700000,"Bezejmenná, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,k,53,4000000,"Poštovní, Mariánské Lázně, okres Cheb",5
prodej,bytu,2,1,64,2190000,"Americká, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,1,116,8890000,"Anglická, Mariánské Lázně - Úšovice, okres Cheb",5
prodej,bytu,3,k,92,2600000,"Třebízského, Mariánské Lázně, okres Cheb",5
